date,AuctionIV,RealizedIV,RealizedEdge,ParkinsonIV,ParkinsonEdge,GarmanKlassIV,GarmanKlassEdge,YangZhangIV,YangZhangEdge
2025-03-24,0.0012260711928234623,0.0012660408491141917,-3.9969656290729386e-05,0.004566663297796937,-0.002097398695671571,0.005213208586294481,0.0015303446006912115,0.0030030229449714667,-0.000659099020324517
2025-03-25,0.004460107754177392,0.004305335218905329,0.00015477253527206285,0.0045831825056303725,0.0013593448039926322,0.0045589965477029655,0.0010972826443458941,0.005087020531165131,-0.0011211103098326906
2025-03-26,0.0031588333079928398,0.00271923820620561,0.0004395951017872298,0.004768616890576654,0.0005206974429920082,0.005134701453220288,-0.0006583392605936083,0.0037115141733764048,0.0019965412818789044
2025-03-27,0.004910185267349889,0.005191663488889055,-0.0002814782215391663,0.007417738042271178,0.0003491922359358029,0.007527510016688882,0.0009848168181398748,0.006511284860813277,-0.0004769314959094644
2025-03-28,0.010013249732953334,0.009265370696678462,0.0007478790362748719,0.00920331457192194,0.0003024011542165656,0.009521062895337625,0.0012036895872216298,0.010166145227187348,-0.0007877119366258133
2025-03-31,0.005118984438924669,0.006112942989706726,-0.0009939585507820568,0.010748936398651154,0.0007533407321625614,0.0113968608724314,0.0001591527544567376,0.008284138593634846,0.0008033968384443136
